Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Name of non-communicable disease
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,BOTHSEX,NUMBER,68027.0,,,,,74864.0,,,,,82213.0,,,,,92901.0,,,,102524.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,FEMALE,NUMBER,33881.0,,,,,38410.0,,,,,41880.0,,,,,47634.0,,,,52646.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,MALE,NUMBER,34146.0,,,,,36453.0,,,,,40333.0,,,,,45268.0,,,,49878.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,BOTHSEX,NUMBER,104359.0,,,,,105950.0,,,,,111502.0,,,,,120682.0,,,,129207.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,FEMALE,NUMBER,49283.0,,,,,50451.0,,,,,52219.0,,,,,56655.0,,,,60929.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",432,Landlocked Developing Countries (Lldcs),<5Y,G,MALE,NUMBER,55076.0,,,,,55499.0,,,,,59283.0,,,,,64026.0,,,,68278.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,BOTHSEX,NUMBER,4215.0,,,,,4277.0,,,,,4571.0,,,,,5206.0,,,,5896.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,FEMALE,NUMBER,1864.0,,,,,1902.0,,,,,2037.0,,,,,2282.0,,,,2564.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,MALE,NUMBER,2352.0,,,,,2375.0,,,,,2534.0,,,,,2924.0,,,,3332.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,BOTHSEX,NUMBER,8238.0,,,,,9420.0,,,,,10011.0,,,,,10946.0,,,,12527.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,FEMALE,NUMBER,4323.0,,,,,4805.0,,,,,5006.0,,,,,5368.0,,,,6059.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,MALE,NUMBER,3915.0,,,,,4615.0,,,,,5005.0,,,,,5578.0,,,,6468.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,BOTHSEX,NUMBER,1449.0,,,,,1616.0,,,,,1739.0,,,,,1964.0,,,,2279.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,FEMALE,NUMBER,893.0,,,,,975.0,,,,,1032.0,,,,,1135.0,,,,1300.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,MALE,NUMBER,556.0,,,,,641.0,,,,,707.0,,,,,830.0,,,,979.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,BOTHSEX,NUMBER,2435.0,,,,,2350.0,,,,,2321.0,,,,,2339.0,,,,2534.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,FEMALE,NUMBER,1072.0,,,,,982.0,,,,,953.0,,,,,936.0,,,,985.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",418,Lao People'S Democratic Republic,<5Y,G,MALE,NUMBER,1363.0,,,,,1367.0,,,,,1368.0,,,,,1404.0,,,,1550.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,BOTHSEX,NUMBER,418729.0,,,,,475747.0,,,,,536723.0,,,,,604261.0,,,,661560.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,FEMALE,NUMBER,201362.0,,,,,228207.0,,,,,257578.0,,,,,291897.0,,,,321848.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,MALE,NUMBER,217367.0,,,,,247540.0,,,,,279145.0,,,,,312364.0,,,,339712.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,BOTHSEX,NUMBER,754354.0,,,,,805175.0,,,,,909039.0,,,,,1001088.0,,,,1079676.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,FEMALE,NUMBER,367625.0,,,,,394262.0,,,,,445124.0,,,,,487976.0,,,,522890.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,MALE,NUMBER,386729.0,,,,,410913.0,,,,,463915.0,,,,,513112.0,,,,556786.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,BOTHSEX,NUMBER,143022.0,,,,,178374.0,,,,,216347.0,,,,,250727.0,,,,282462.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,FEMALE,NUMBER,81196.0,,,,,99180.0,,,,,118328.0,,,,,134144.0,,,,149076.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,MALE,NUMBER,61826.0,,,,,79193.0,,,,,98019.0,,,,,116583.0,,,,133386.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,BOTHSEX,NUMBER,181481.0,,,,,196710.0,,,,,214433.0,,,,,230139.0,,,,248230.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,FEMALE,NUMBER,81797.0,,,,,90695.0,,,,,100779.0,,,,,110199.0,,,,120635.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",419,Latin America And The Caribbean,<5Y,G,MALE,NUMBER,99685.0,,,,,106016.0,,,,,113654.0,,,,,119940.0,,,,127595.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,BOTHSEX,NUMBER,5767.0,,,,,6118.0,,,,,6335.0,,,,,6019.0,,,,6079.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,FEMALE,NUMBER,2680.0,,,,,2768.0,,,,,2996.0,,,,,2910.0,,,,2846.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,MALE,NUMBER,3086.0,,,,,3349.0,,,,,3339.0,,,,,3108.0,,,,3233.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,BOTHSEX,NUMBER,19099.0,,,,,19743.0,,,,,17576.0,,,,,16930.0,,,,16927.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,FEMALE,NUMBER,11064.0,,,,,11102.0,,,,,10028.0,,,,,10190.0,,,,10189.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,MALE,NUMBER,8034.0,,,,,8641.0,,,,,7549.0,,,,,6740.0,,,,6738.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,BOTHSEX,NUMBER,242.0,,,,,241.0,,,,,579.0,,,,,490.0,,,,608.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,FEMALE,NUMBER,156.0,,,,,149.0,,,,,393.0,,,,,304.0,,,,406.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,MALE,NUMBER,87.0,,,,,92.0,,,,,187.0,,,,,187.0,,,,202.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,BOTHSEX,NUMBER,490.0,,,,,432.0,,,,,451.0,,,,,400.0,,,,449.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,FEMALE,NUMBER,167.0,,,,,126.0,,,,,134.0,,,,,119.0,,,,137.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",428,Latvia,<5Y,G,MALE,NUMBER,322.0,,,,,306.0,,,,,318.0,,,,,281.0,,,,311.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,BOTHSEX,NUMBER,338648.0,,,,,373225.0,,,,,413591.0,,,,,474031.0,,,,546863.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,FEMALE,NUMBER,182033.0,,,,,199687.0,,,,,219802.0,,,,,255350.0,,,,294133.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,MALE,NUMBER,156614.0,,,,,173538.0,,,,,193790.0,,,,,218681.0,,,,252729.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,BOTHSEX,NUMBER,899534.0,,,,,1009832.0,,,,,1109630.0,,,,,1183217.0,,,,1332221.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,FEMALE,NUMBER,437514.0,,,,,494574.0,,,,,540699.0,,,,,590486.0,,,,664963.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,MALE,NUMBER,462020.0,,,,,515258.0,,,,,568930.0,,,,,592731.0,,,,667258.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,BOTHSEX,NUMBER,129834.0,,,,,146229.0,,,,,161421.0,,,,,175302.0,,,,201704.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,FEMALE,NUMBER,62476.0,,,,,71874.0,,,,,79143.0,,,,,88004.0,,,,101530.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,MALE,NUMBER,67359.0,,,,,74355.0,,,,,82279.0,,,,,87299.0,,,,100173.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,BOTHSEX,NUMBER,228476.0,,,,,241952.0,,,,,250640.0,,,,,253038.0,,,,275787.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,FEMALE,NUMBER,101794.0,,,,,108282.0,,,,,111372.0,,,,,115842.0,,,,125316.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",199,Least Developed Countries (Ldcs),<5Y,G,MALE,NUMBER,126682.0,,,,,133670.0,,,,,139268.0,,,,,137196.0,,,,150471.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,BOTHSEX,NUMBER,3383.0,,,,,4583.0,,,,,5778.0,,,,,7885.0,,,,9078.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,FEMALE,NUMBER,1762.0,,,,,2191.0,,,,,2656.0,,,,,3639.0,,,,4220.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,MALE,NUMBER,1621.0,,,,,2392.0,,,,,3122.0,,,,,4245.0,,,,4858.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,BOTHSEX,NUMBER,7390.0,,,,,9324.0,,,,,11774.0,,,,,15491.0,,,,17544.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,FEMALE,NUMBER,3514.0,,,,,3877.0,,,,,4652.0,,,,,6133.0,,,,7151.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,MALE,NUMBER,3876.0,,,,,5448.0,,,,,7122.0,,,,,9358.0,,,,10392.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,BOTHSEX,NUMBER,568.0,,,,,691.0,,,,,878.0,,,,,1175.0,,,,1352.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,FEMALE,NUMBER,290.0,,,,,310.0,,,,,365.0,,,,,484.0,,,,569.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,MALE,NUMBER,278.0,,,,,380.0,,,,,513.0,,,,,690.0,,,,783.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,BOTHSEX,NUMBER,613.0,,,,,737.0,,,,,884.0,,,,,1110.0,,,,1247.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,FEMALE,NUMBER,290.0,,,,,301.0,,,,,336.0,,,,,414.0,,,,482.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",422,Lebanon,<5Y,G,MALE,NUMBER,323.0,,,,,436.0,,,,,549.0,,,,,696.0,,,,765.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,BOTHSEX,NUMBER,815.0,,,,,1033.0,,,,,1181.0,,,,,1376.0,,,,1414.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,FEMALE,NUMBER,429.0,,,,,593.0,,,,,715.0,,,,,840.0,,,,833.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,MALE,NUMBER,386.0,,,,,440.0,,,,,466.0,,,,,536.0,,,,581.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,BOTHSEX,NUMBER,3715.0,,,,,4456.0,,,,,5912.0,,,,,7222.0,,,,6611.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,FEMALE,NUMBER,1847.0,,,,,2446.0,,,,,3297.0,,,,,4036.0,,,,3628.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,MALE,NUMBER,1868.0,,,,,2010.0,,,,,2614.0,,,,,3186.0,,,,2982.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,BOTHSEX,NUMBER,957.0,,,,,1311.0,,,,,1831.0,,,,,2420.0,,,,2309.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,FEMALE,NUMBER,485.0,,,,,745.0,,,,,1058.0,,,,,1399.0,,,,1306.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,MALE,NUMBER,472.0,,,,,566.0,,,,,773.0,,,,,1021.0,,,,1003.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,BOTHSEX,NUMBER,1310.0,,,,,1421.0,,,,,1790.0,,,,,2108.0,,,,1869.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,FEMALE,NUMBER,575.0,,,,,666.0,,,,,869.0,,,,,1043.0,,,,897.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",426,Lesotho,<5Y,G,MALE,NUMBER,735.0,,,,,756.0,,,,,921.0,,,,,1065.0,,,,972.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,BOTHSEX,NUMBER,1347.0,,,,,1456.0,,,,,1861.0,,,,,2145.0,,,,2385.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,FEMALE,NUMBER,775.0,,,,,850.0,,,,,1086.0,,,,,1254.0,,,,1387.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,MALE,NUMBER,572.0,,,,,606.0,,,,,774.0,,,,,891.0,,,,998.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,BOTHSEX,NUMBER,2909.0,,,,,2969.0,,,,,3710.0,,,,,3729.0,,,,4247.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,FEMALE,NUMBER,1563.0,,,,,1673.0,,,,,2088.0,,,,,2189.0,,,,2483.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,MALE,NUMBER,1345.0,,,,,1296.0,,,,,1623.0,,,,,1540.0,,,,1764.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,BOTHSEX,NUMBER,486.0,,,,,527.0,,,,,703.0,,,,,729.0,,,,841.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,FEMALE,NUMBER,270.0,,,,,311.0,,,,,414.0,,,,,448.0,,,,515.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,MALE,NUMBER,217.0,,,,,217.0,,,,,289.0,,,,,281.0,,,,326.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,BOTHSEX,NUMBER,439.0,,,,,426.0,,,,,500.0,,,,,478.0,,,,529.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,FEMALE,NUMBER,248.0,,,,,249.0,,,,,288.0,,,,,284.0,,,,313.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",430,Liberia,<5Y,G,MALE,NUMBER,191.0,,,,,177.0,,,,,212.0,,,,,194.0,,,,216.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,BOTHSEX,NUMBER,2277.0,,,,,2371.0,,,,,2820.0,,,,,3076.0,,,,3557.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,FEMALE,NUMBER,901.0,,,,,934.0,,,,,1235.0,,,,,1359.0,,,,1564.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,MALE,NUMBER,1376.0,,,,,1438.0,,,,,1586.0,,,,,1717.0,,,,1993.0,,,,CAN
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,BOTHSEX,NUMBER,6978.0,,,,,6996.0,,,,,8171.0,,,,,9278.0,,,,10717.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,FEMALE,NUMBER,3238.0,,,,,3241.0,,,,,4195.0,,,,,4726.0,,,,5530.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,MALE,NUMBER,3740.0,,,,,3754.0,,,,,3975.0,,,,,4552.0,,,,5188.0,,,,CAR
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,BOTHSEX,NUMBER,648.0,,,,,700.0,,,,,934.0,,,,,1067.0,,,,1234.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,FEMALE,NUMBER,337.0,,,,,369.0,,,,,541.0,,,,,615.0,,,,719.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,MALE,NUMBER,311.0,,,,,331.0,,,,,394.0,,,,,451.0,,,,514.0,,,,DIA
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,BOTHSEX,NUMBER,657.0,,,,,654.0,,,,,749.0,,,,,835.0,,,,958.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,FEMALE,NUMBER,255.0,,,,,253.0,,,,,322.0,,,,,363.0,,,,423.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",434,Libya,<5Y,G,MALE,NUMBER,402.0,,,,,401.0,,,,,427.0,,,,,472.0,,,,535.0,,,,RES
3,3.4,3.4.1,SH_DTH_NCD,"Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)",440,Lithuania,<5Y,G,BOTHSEX,NUMBER,7821.0,,,,,8146.0,,,,,8110.0,,,,,8486.0,,,,8549.0,,,,CAN
